No.,ms,TR,rtr,cobid,len,data
13859,9.511,R,0,284,08,32 00 00 00 00 00 01 00 
13860,1.554,R,0,187,08,C0 00 52 61 3B 00 07 01 
13861,2.728,R,0,188,08,C0 00 82 5D 34 00 12 01 
13862,1.792,R,0,186,08,C0 00 E4 5D 30 00 06 01 
13863,4.918,R,0,184,08,C0 00 BD 61 41 00 00 01 
13864,0.442,R,0,281,08,30 00 00 00 00 00 CA 01 
13865,1.108,R,0,287,08,2F 00 00 00 00 00 C8 01 
13866,3.790,R,0,283,08,D0 FF 00 00 FD FF 01 00 
13867,3.883,R,0,288,08,D7 FF 00 00 00 00 C8 01 
13868,2.762,R,0,286,08,30 00 00 00 00 00 01 00 
13869,1.832,R,0,182,08,C0 00 4C 62 32 00 11 01 
13870,5.564,R,0,705,01,05 
13871,1.114,R,0,181,08,C0 00 8B 5D 2F 00 0C 01 
13872,3.376,R,0,282,08,D4 FF 00 00 00 00 CB 01 
13873,2.610,R,0,185,08,C0 00 EA 61 32 00 0F 01 
13874,0.236,R,0,187,08,C0 00 50 61 3A 00 07 01 
13875,0.711,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
13876,2.050,R,0,285,08,CE FF 00 00 F4 FF 01 00 
13877,9.616,R,0,284,08,32 00 00 00 00 00 01 00 
13878,4.106,R,0,708,01,05 
13879,1.824,R,0,186,08,C0 00 E4 5D 30 00 06 01 
13880,0.285,R,0,188,08,C0 00 85 5D 36 00 12 01 
13881,4.892,R,0,184,08,C0 00 BD 61 42 00 00 01 
13882,0.353,R,0,281,08,30 00 00 00 00 00 CA 01 
13883,1.174,R,0,287,08,2F 00 00 00 00 00 C8 01 
13884,3.784,R,0,283,08,D0 FF 00 00 FD FF 01 00 
13885,3.737,R,0,288,08,D7 FF 00 00 00 00 C8 01 
13886,2.678,R,0,286,08,30 00 00 00 00 00 01 00 
13887,1.826,R,0,182,08,C0 00 4C 62 32 00 11 01 
13888,5.720,R,0,185,08,C0 00 EC 61 32 00 0F 01 
13889,1.027,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
13890,3.190,R,0,282,08,D4 FF 00 00 00 00 CB 01 
13891,3.004,R,0,187,08,C0 00 52 61 3A 00 07 01 
13892,0.786,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
13893,1.970,R,0,285,08,CE FF 00 00 F4 FF 01 00 
13894,9.735,R,0,284,08,32 00 00 00 00 00 01 00 
13895,4.916,R,0,188,08,C0 00 82 5D 36 00 12 01 
13896,0.636,R,0,186,08,C0 00 E4 5D 30 00 06 01 
13897,5.439,R,0,184,08,C0 00 BD 61 41 00 00 01 
13898,0.255,R,0,281,08,30 00 00 00 00 00 CA 01 
13899,1.244,R,0,287,08,2F 00 00 00 00 00 C8 01 
13900,3.774,R,0,283,08,D0 FF 00 00 FD FF 01 00 
13901,3.592,R,0,288,08,D7 FF 00 00 00 00 C8 01 
13902,2.596,R,0,286,08,30 00 00 00 00 00 01 00 
13903,1.812,R,0,702,01,05 
13904,1.115,R,0,182,08,C0 00 4C 62 32 00 11 01 
13905,4.894,R,0,185,08,C0 00 EA 61 32 00 0F 01 
13906,1.039,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
13907,3.012,R,0,282,08,D4 FF 00 00 00 00 CB 01 
13908,3.250,R,0,187,08,C0 00 52 61 3A 00 07 01 
13909,0.783,R,0,183,08,C0 00 19 5E 30 00 0F 01 
13910,1.894,R,0,285,08,CE FF 00 00 F4 FF 01 00 
13911,9.837,R,0,284,08,32 00 00 00 00 00 01 00 
13912,4.744,R,0,188,08,C0 00 82 5D 36 00 12 01 
13913,0.550,R,0,186,08,C0 00 E4 5D 30 00 06 01 
13914,5.703,R,0,184,08,C0 00 BD 61 42 00 00 01 
13915,0.245,R,0,281,08,30 00 00 00 00 00 CA 01 
13916,1.226,R,0,287,08,2F 00 00 00 00 00 C8 01 
13917,1.198,R,0,750,01,05 
13918,2.695,R,0,283,08,D0 FF 00 00 FD FF 01 00 
13919,3.448,R,0,288,08,D7 FF 00 00 00 00 C8 01 
13920,2.510,R,0,286,08,30 00 00 00 00 00 01 00 
13921,1.802,R,0,182,08,C0 00 4C 62 30 00 11 01 
13922,6.050,R,0,185,08,C0 00 EC 61 32 00 0F 01 
13923,1.060,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
13924,2.835,R,0,282,08,D4 FF 00 00 00 00 CB 01 
13925,3.494,R,0,187,08,C0 00 52 61 3A 00 07 01 
13926,0.773,R,0,183,08,C0 00 19 5E 30 00 0F 01 
13927,1.818,R,0,285,08,CE FF 00 00 F4 FF 01 00 
13928,9.949,R,0,284,08,32 00 00 00 00 00 01 00 
13929,4.564,R,0,188,08,C0 00 82 5D 36 00 12 01 
13930,0.468,R,0,186,08,C0 00 E4 5D 32 00 06 01 
13931,5.967,R,0,184,08,C0 00 BD 61 41 00 00 01 
13932,0.245,R,0,281,08,30 00 00 00 00 00 CA 01 
13933,1.196,R,0,287,08,2F 00 00 00 00 00 C8 01 
13934,3.764,R,0,283,08,D0 FF 00 00 FD FF 01 00 
13935,3.304,R,0,288,08,D7 FF 00 00 00 00 C8 01 
13936,2.422,R,0,286,08,30 00 00 00 00 00 01 00 
13937,1.796,R,0,182,08,C0 00 4C 62 30 00 11 01 
13938,6.214,R,0,185,08,C0 00 EA 61 32 00 0F 01 
13939,1.072,R,0,701,01,05 
13940,2.775,R,0,282,08,D4 FF 00 00 00 00 CB 01 
13941,3.736,R,0,187,08,C0 00 52 61 3A 00 07 01 
13942,0.771,R,0,183,08,C0 00 19 5E 30 00 0F 01 
13943,0.820,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
13944,0.920,R,0,285,08,CE FF 00 00 F4 FF 01 00 
13945,10.058,R,0,284,08,32 00 00 00 00 00 01 00 
13946,4.378,R,0,188,08,C0 00 82 5D 34 00 12 01 
13947,0.384,R,0,186,08,C0 00 E4 5D 30 00 06 01 
13948,6.212,R,0,281,08,30 00 00 00 00 00 CA 01 
13949,0.246,R,0,704,01,05 
13950,1.314,R,0,287,08,2F 00 00 00 00 00 C8 01 
13951,3.758,R,0,283,08,D0 FF 00 00 FD FF 01 00 
13952,3.155,R,0,288,08,D7 FF 00 00 00 00 C8 01 
13953,2.342,R,0,286,08,30 00 00 00 00 00 01 00 
13954,0.322,R,0,184,08,C0 00 BC 61 42 00 00 01 
13955,1.470,R,0,182,08,C0 00 4B 62 32 00 11 01 
13956,6.374,R,0,185,08,C0 00 EA 61 32 00 0F 01 
13957,1.093,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
13958,2.471,R,0,282,08,D4 FF 00 00 00 00 CB 01 
13959,3.984,R,0,187,08,C0 00 52 61 3B 00 07 01 
13960,0.761,R,0,183,08,C0 00 19 5E 32 00 0F 01 
13961,1.664,R,0,285,08,CE FF 00 00 F4 FF 01 00 
13962,10.168,R,0,284,08,32 00 00 00 00 00 01 00 
13963,4.206,R,0,188,08,C0 00 82 5D 36 00 12 01 
13964,0.294,R,0,186,08,C0 00 E4 5D 32 00 06 01 
13965,6.385,R,0,281,08,30 00 00 00 00 00 CA 01 
13966,1.108,R,0,184,08,C0 00 BD 61 42 00 00 01 
13967,1.393,R,0,287,08,2F 00 00 00 00 00 C8 01 
13968,2.748,R,0,283,08,D0 FF 00 00 FD FF 01 00 
13969,3.015,R,0,288,08,D7 FF 00 00 00 00 C8 01 
13970,2.260,R,0,286,08,30 00 00 00 00 00 01 00 
13971,1.772,R,0,182,08,C0 00 4B 62 32 00 11 01 
13972,6.544,R,0,185,08,C0 00 EA 61 32 00 0F 01 
13973,1.111,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
13974,2.286,R,0,282,08,D4 FF 00 00 00 00 CB 01 
13975,1.208,R,0,706,01,05 
13976,3.136,R,0,187,08,C0 00 52 61 3A 00 07 01 
13977,0.751,R,0,183,08,C0 00 19 5E 30 00 0F 01 
13978,1.598,R,0,285,08,CE FF 00 00 F4 FF 01 00 
13979,6.390,R,0,703,01,05 
13980,4.004,R,0,284,08,32 00 00 00 00 00 01 00 
13981,4.028,R,0,188,08,C0 00 82 5D 36 00 12 01 
13982,1.202,R,0,186,08,C0 00 E4 5D 30 00 06 01 
13983,5.559,R,0,281,08,30 00 00 00 00 00 CA 01 
13984,1.200,R,0,184,08,C0 00 BE 61 41 00 00 01 
13985,1.362,R,0,287,08,2F 00 00 00 00 00 C8 01 
13986,2.740,R,0,283,08,D0 FF 00 00 FD FF 01 00 
13987,2.876,R,0,288,08,D7 FF 00 00 00 00 C8 01 
13988,2.168,R,0,286,08,30 00 00 00 00 00 01 00 
13989,1.800,R,0,182,08,C0 00 4C 62 32 00 11 01 
13990,6.670,R,0,185,08,C0 00 EA 61 32 00 0F 01 
13991,1.123,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
13992,2.149,R,0,282,08,D4 FF 00 00 00 00 CB 01 
13993,4.436,R,0,187,08,C0 00 52 61 3A 00 07 01 
13994,0.753,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
13995,1.514,R,0,285,08,CE FF 00 00 F4 FF 01 00 
13996,10.381,R,0,284,08,32 00 00 00 00 00 01 00 
13997,3.858,R,0,188,08,C0 00 82 5D 36 00 12 01 
13998,1.120,R,0,186,08,C0 00 E2 5D 30 00 06 01 
13999,5.724,R,0,281,08,30 00 00 00 00 00 CA 01 
14000,1.292,R,0,184,08,C0 00 BF 61 42 00 00 01 
14001,1.337,R,0,287,08,2F 00 00 00 00 00 C8 01 
14002,2.742,R,0,283,08,D0 FF 00 00 FD FF 01 00 
14003,2.727,R,0,288,08,D7 FF 00 00 00 00 C8 01 
14004,2.090,R,0,286,08,30 00 00 00 00 00 01 00 
14005,2.752,R,0,182,08,C0 00 4C 62 32 00 11 01 
14006,5.870,R,0,185,08,C0 00 EA 61 32 00 0F 01 
14007,1.140,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
14008,2.933,R,0,282,08,D4 FF 00 00 00 00 CB 01 
14009,3.716,R,0,187,08,C0 00 52 61 3B 00 07 01 
14010,0.747,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
14011,1.454,R,0,285,08,CE FF 00 00 F4 FF 01 00 
14012,10.475,R,0,284,08,32 00 00 00 00 00 01 00 
14013,3.678,R,0,188,08,C0 00 82 5D 34 00 12 01 
14014,1.038,R,0,186,08,C0 00 E4 5D 30 00 06 01 
14015,2.096,R,0,70D,01,05 
14016,3.917,R,0,281,08,30 00 00 00 00 00 CA 01 
14017,1.384,R,0,184,08,C0 00 BE 61 42 00 00 01 
14018,1.309,R,0,287,08,2F 00 00 00 00 00 C8 01 
14019,2.742,R,0,283,08,D0 FF 00 00 FD FF 01 00 
14020,2.579,R,0,288,08,D7 FF 00 00 00 00 C8 01 
14021,2.008,R,0,286,08,30 00 00 00 00 00 01 00 
14022,2.744,R,0,182,08,C0 00 4B 62 32 00 11 01 
14023,6.032,R,0,185,08,C0 00 EA 61 32 00 0F 01 
14024,1.154,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
14025,2.754,R,0,282,08,D4 FF 00 00 00 00 CB 01 
14026,3.956,R,0,707,01,05 
14027,0.866,R,0,183,08,C0 00 1A 5E 32 00 0F 01 
14028,2.366,R,0,285,08,CE FF 00 00 F4 FF 01 00 
14029,9.588,R,0,284,08,32 00 00 00 00 00 01 00 
14030,2.280,R,0,187,08,C0 00 52 61 3B 00 07 01 
14031,1.226,R,0,188,08,C0 00 82 5D 36 00 12 01 
14032,0.948,R,0,186,08,C0 00 E4 5D 30 00 06 01 
14033,6.069,R,0,281,08,30 00 00 00 00 00 CA 01 
14034,1.472,R,0,184,08,C0 00 BE 61 41 00 00 01 
14035,1.272,R,0,287,08,2F 00 00 00 00 00 C8 01 
14036,2.744,R,0,283,08,D0 FF 00 00 FD FF 01 00 
14037,2.436,R,0,288,08,D7 FF 00 00 00 00 C8 01 
14038,1.916,R,0,286,08,30 00 00 00 00 00 01 00 
14039,2.738,R,0,182,08,C0 00 4B 62 32 00 11 01 
14040,6.196,R,0,705,01,05 
14041,1.286,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
14042,2.572,R,0,282,08,D4 FF 00 00 00 00 CB 01 
14043,4.238,R,0,185,08,C0 00 EB 61 32 00 0F 01 
14044,0.711,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
14045,0.250,R,0,187,08,C0 00 52 61 3A 00 07 01 
14046,2.034,R,0,285,08,CE FF 00 00 F4 FF 01 00 
14047,9.695,R,0,284,08,32 00 00 00 00 00 01 00 
14048,3.332,R,0,708,01,05 
14049,0.983,R,0,186,08,C0 00 E4 5D 32 00 06 01 
14050,1.127,R,0,188,08,C0 00 82 5D 36 00 12 01 
14051,5.112,R,0,281,08,30 00 00 00 00 00 CA 01 
14052,1.562,R,0,184,08,C0 00 BE 61 42 00 00 01 
14053,1.253,R,0,287,08,2F 00 00 00 00 00 C8 01 
14054,2.734,R,0,283,08,D0 FF 00 00 FD FF 01 00 
14055,2.292,R,0,288,08,D7 FF 00 00 00 00 C8 01 
14056,1.832,R,0,286,08,30 00 00 00 00 00 01 00 
14057,2.730,R,0,182,08,C0 00 4B 62 32 00 11 01 
14058,7.356,R,0,185,08,C0 00 EA 61 32 00 0F 01 
14059,0.239,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
14060,2.345,R,0,282,08,D4 FF 00 00 00 00 CB 01 
14061,5.172,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
14062,0.260,R,0,187,08,C0 00 52 61 3A 00 07 01 
14063,1.958,R,0,285,08,CE FF 00 00 F4 FF 01 00 
14064,9.801,R,0,284,08,32 00 00 00 00 00 01 00 
14065,3.160,R,0,188,08,C0 00 82 5D 36 00 12 01 
14066,0.780,R,0,186,08,C0 00 E4 5D 30 00 06 01 
14067,6.410,R,0,281,08,30 00 00 00 00 00 CA 01 
14068,1.650,R,0,184,08,C0 00 BD 61 41 00 00 01 
14069,1.219,R,0,287,08,2F 00 00 00 00 00 C8 01 
14070,2.732,R,0,283,08,D0 FF 00 00 FD FF 01 00 
14071,2.153,R,0,288,08,D7 FF 00 00 00 00 C8 01 
14072,1.748,R,0,286,08,30 00 00 00 00 00 01 00 
14073,2.726,R,0,702,01,05 
14074,1.111,R,0,182,08,C0 00 4B 62 32 00 11 01 
14075,6.514,R,0,185,08,C0 00 EA 61 32 00 0F 01 
14076,0.239,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
14077,2.193,R,0,282,08,D4 FF 00 00 00 00 CB 01 
14078,5.408,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
14079,0.256,R,0,187,08,C0 00 52 61 3A 00 07 01 
14080,1.874,R,0,285,08,CE FF 00 00 F4 FF 01 00 
14081,9.918,R,0,284,08,32 00 00 00 00 00 01 00 
14082,2.982,R,0,188,08,C0 00 82 5D 36 00 12 01 
14083,0.696,R,0,186,08,C0 00 E4 5D 30 00 06 01 
14084,6.581,R,0,281,08,30 00 00 00 00 00 CA 01 
14085,1.740,R,0,184,08,C0 00 BD 61 41 00 00 01 
14086,1.192,R,0,287,08,2F 00 00 00 00 00 C8 01 
14087,2.730,R,0,283,08,D0 FF 00 00 FD FF 01 00 
14088,2.004,R,0,288,08,D7 FF 00 00 00 00 C8 01 
14089,1.662,R,0,286,08,30 00 00 00 00 00 01 00 
14090,2.720,R,0,182,08,C0 00 4A 62 32 00 11 01 
14091,7.666,R,0,185,08,C0 00 EA 61 32 00 0F 01 
14092,0.239,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
14093,2.030,R,0,282,08,D4 FF 00 00 00 00 CB 01 
14094,5.640,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
14095,0.268,R,0,187,08,C0 00 52 61 3B 00 07 01 
14096,1.792,R,0,285,08,CE FF 00 00 F4 FF 01 00 
14097,10.024,R,0,284,08,32 00 00 00 00 00 01 00 
14098,2.804,R,0,188,08,C0 00 82 5D 36 00 12 01 
14099,0.612,R,0,186,08,C0 00 E4 5D 30 00 06 01 
14100,6.751,R,0,281,08,30 00 00 00 00 00 CA 01 
14101,1.826,R,0,184,08,C0 00 BD 61 41 00 00 01 
14102,1.166,R,0,287,08,2F 00 00 00 00 00 C8 01 
14103,2.732,R,0,283,08,D0 FF 00 00 FD FF 01 00 
14104,1.855,R,0,288,08,D7 FF 00 00 00 00 C8 01 
14105,1.582,R,0,286,08,30 00 00 00 00 00 01 00 
14106,2.708,R,0,182,08,C0 00 49 62 32 00 11 01 
14107,7.824,R,0,185,08,C0 00 EA 61 32 00 0F 01 
14108,0.254,R,0,701,01,05 
14109,1.983,R,0,282,08,D4 FF 00 00 00 00 CB 01 
14110,5.880,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
14111,0.242,R,0,181,08,C0 00 8B 5D 2F 00 0C 01 
14112,0.236,R,0,187,08,C0 00 52 61 3B 00 07 01 
14113,1.499,R,0,285,08,CE FF 00 00 F4 FF 01 00 
14114,10.134,R,0,284,08,32 00 00 00 00 00 01 00 
14115,2.628,R,0,188,08,C0 00 82 5D 34 00 12 01 
14116,0.528,R,0,186,08,C0 00 E4 5D 30 00 06 01 
14117,6.924,R,0,281,08,30 00 00 00 00 00 CA 01 
14118,1.916,R,0,704,01,05 
14119,1.257,R,0,287,08,2F 00 00 00 00 00 C8 01 
14120,2.734,R,0,283,08,D0 FF 00 00 FD FF 01 00 
14121,1.712,R,0,288,08,D7 FF 00 00 00 00 C8 01 
14122,1.498,R,0,286,08,30 00 00 00 00 00 01 00 
14123,2.698,R,0,182,08,C0 00 48 62 30 00 11 01 
14124,0.242,R,0,184,08,C0 00 BD 61 42 00 00 01 
14125,7.742,R,0,185,08,C0 00 EA 61 32 00 0F 01 
14126,0.273,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
14127,1.678,R,0,282,08,D4 FF 00 00 00 00 CB 01 
14128,6.120,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
14129,0.262,R,0,187,08,C0 00 52 61 3A 00 07 01 
14130,1.634,R,0,285,08,CE FF 00 00 F4 FF 01 00 
14131,10.274,R,0,284,08,32 00 00 00 00 00 01 00 
14132,2.428,R,0,188,08,C0 00 82 5D 36 00 12 01 
14133,0.436,R,0,186,08,C0 00 E3 5D 32 00 06 01 
14134,7.095,R,0,281,08,30 00 00 00 00 00 CA 01 
14135,2.010,R,0,184,08,C0 00 BD 61 41 00 00 01 
14136,1.100,R,0,287,08,2F 00 00 00 00 00 C8 01 
14137,2.734,R,0,283,08,D0 FF 00 00 FD FF 01 00 
14138,1.598,R,0,288,08,D7 FF 00 00 00 00 C8 01 
14139,2.372,R,0,286,08,30 00 00 00 00 00 01 00 
14140,1.704,R,0,182,08,C0 00 47 62 32 00 11 01 
14141,8.140,R,0,185,08,C0 00 EA 61 32 00 0F 01 
14142,0.310,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
14143,1.489,R,0,282,08,D4 FF 00 00 00 00 CB 01 
14144,1.280,R,0,706,01,05 
14145,5.200,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
14146,0.262,R,0,187,08,C0 00 52 61 3B 00 07 01 
14147,1.561,R,0,285,08,CE FF 00 00 F4 FF 01 00 
14148,6.164,R,0,703,01,05 
14149,5.305,R,0,284,08,32 00 00 00 00 00 01 00 
14150,1.284,R,0,188,08,C0 00 82 5D 34 00 12 01 
14151,0.348,R,0,186,08,C0 00 E4 5D 32 00 06 01 
14152,7.279,R,0,281,08,30 00 00 00 00 00 CA 01 
14153,2.090,R,0,184,08,C0 00 BD 61 42 00 00 01 
14154,1.070,R,0,287,08,2F 00 00 00 00 00 C8 01 
14155,2.732,R,0,283,08,D0 FF 00 00 FD FF 01 00 
14156,2.422,R,0,288,08,D7 FF 00 00 00 00 C8 01 
14157,1.316,R,0,286,08,30 00 00 00 00 00 01 00 
14158,1.692,R,0,182,08,C0 00 47 62 32 00 11 01 
14159,8.314,R,0,185,08,C0 00 EA 61 32 00 0F 01 
14160,0.337,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
14161,1.295,R,0,282,08,D4 FF 00 00 00 00 CB 01 
14162,2.900,R,0,70E,01,05 
14163,3.818,R,0,183,08,C0 00 1A 5E 32 00 0F 01 
14164,0.260,R,0,187,08,C0 00 52 61 3A 00 07 01 
14165,1.480,R,0,285,08,CE FF 00 00 F4 FF 01 00 
14166,11.467,R,0,284,08,32 00 00 00 00 00 01 00 
14167,1.366,R,0,186,08,C0 00 E4 5D 30 00 06 01 
14168,0.729,R,0,188,08,C0 00 82 5D 36 00 12 01 
14169,6.709,R,0,281,08,30 00 00 00 00 00 CA 01 
14170,2.190,R,0,184,08,C0 00 BD 61 42 00 00 01 
14171,1.034,R,0,287,08,2F 00 00 00 00 00 C8 01 
14172,2.734,R,0,283,08,D0 FF 00 00 FD FF 01 00 
14173,2.275,R,0,288,08,D7 FF 00 00 00 00 C8 01 
14174,1.234,R,0,286,08,30 00 00 00 00 00 01 00 
14175,1.684,R,0,182,08,C0 00 47 62 32 00 11 01 
14176,8.472,R,0,185,08,C0 00 EA 61 32 00 0F 01 
14177,1.322,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
14178,0.243,R,0,282,08,D4 FF 00 00 00 00 CB 01 
14179,6.744,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
14180,0.256,R,0,187,08,C0 00 52 61 3A 00 07 01 
14181,1.410,R,0,285,08,CE FF 00 00 F4 FF 01 00 
14182,11.569,R,0,284,08,32 00 00 00 00 00 01 00 
14183,1.106,R,0,186,08,C0 00 E4 5D 30 00 06 01 
14184,0.816,R,0,188,08,C0 00 82 5D 36 00 12 01 
14185,6.784,R,0,281,08,30 00 00 00 00 00 CA 01 
14186,2.288,R,0,184,08,C0 00 BD 61 42 00 00 01 
14187,1.002,R,0,287,08,2F 00 00 00 00 00 C8 01 
14188,2.738,R,0,283,08,D0 FF 00 00 FD FF 01 00 
14189,2.128,R,0,288,08,D7 FF 00 00 00 00 C8 01 
14190,1.146,R,0,286,08,30 00 00 00 00 00 01 00 
14191,1.678,R,0,182,08,C0 00 48 62 32 00 11 01 
14192,8.634,R,0,185,08,C0 00 EA 61 32 00 0F 01 
14193,1.310,R,0,282,08,D4 FF 00 00 00 00 CB 01 
14194,0.244,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
14195,6.837,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
14196,0.254,R,0,707,01,05 
14197,1.454,R,0,285,08,CE FF 00 00 F4 FF 01 00 
14198,11.676,R,0,284,08,32 00 00 00 00 00 01 00 
14199,0.844,R,0,186,08,C0 00 E4 5D 30 00 06 01 
14200,0.236,R,0,187,08,C0 00 52 61 3A 00 07 01 
14201,0.668,R,0,188,08,C0 00 82 5D 36 00 12 01 
14202,6.884,R,0,281,08,30 00 00 00 00 00 CA 01 
14203,2.366,R,0,184,08,C0 00 BD 61 42 00 00 01 
14204,0.970,R,0,287,08,2F 00 00 00 00 00 C8 01 
14205,2.738,R,0,283,08,D0 FF 00 00 FD FF 01 00 
14206,1.985,R,0,288,08,D7 FF 00 00 00 00 C8 01 
14207,1.060,R,0,286,08,30 00 00 00 00 00 01 00 
14208,1.674,R,0,182,08,C0 00 49 62 32 00 11 01 
14209,8.790,R,0,705,01,05 
14210,1.265,R,0,282,08,D4 FF 00 00 00 00 CB 01 
14211,0.244,R,0,181,08,C0 00 8A 5D 30 00 0C 01 
14212,5.592,R,0,185,08,C0 00 EA 61 32 00 0F 01 
14213,1.480,R,0,183,08,C0 00 1A 5E 32 00 0F 01 
14214,0.260,R,0,187,08,C0 00 52 61 3A 00 07 01 
14215,1.254,R,0,285,08,CE FF 00 00 F4 FF 01 00 
14216,11.784,R,0,284,08,32 00 00 00 00 00 01 00 
14217,0.580,R,0,186,08,C0 00 E4 5D 30 00 06 01 
14218,0.994,R,0,708,01,05 
14219,1.114,R,0,188,08,C0 00 82 5D 36 00 12 01 
14220,6.948,R,0,281,08,30 00 00 00 00 00 CA 01 
14221,1.480,R,0,184,08,C0 00 BD 61 41 00 00 01 
14222,0.940,R,0,287,08,2F 00 00 00 00 00 C8 01 
14223,2.734,R,0,283,08,D0 FF 00 00 FD FF 01 00 
14224,1.843,R,0,288,08,D7 FF 00 00 00 00 C8 01 
14225,0.968,R,0,286,08,30 00 00 00 00 00 01 00 
14226,1.670,R,0,182,08,C0 00 49 62 32 00 11 01 
14227,8.952,R,0,185,08,C0 00 EA 61 32 00 0F 01 
14228,0.984,R,0,282,08,D4 FF 00 00 00 00 CB 01 
14229,0.382,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
14230,7.172,R,0,183,08,C0 00 19 5E 32 00 0F 01 
14231,0.260,R,0,187,08,C0 00 52 61 3B 00 07 01 
14232,1.176,R,0,285,08,CE FF 00 00 F4 FF 01 00 
14233,11.888,R,0,284,08,32 00 00 00 00 00 01 00 
14234,0.318,R,0,186,08,C0 00 E3 5D 30 00 06 01 
14235,1.084,R,0,188,08,C0 00 82 5D 36 00 12 01 
14236,8.028,R,0,281,08,30 00 00 00 00 00 CA 01 
14237,1.580,R,0,184,08,C0 00 BD 61 41 00 00 01 
14238,0.922,R,0,287,08,2F 00 00 00 00 00 C8 01 
14239,2.712,R,0,283,08,D0 FF 00 00 FD FF 01 00 
14240,1.702,R,0,288,08,D7 FF 00 00 00 00 C8 01 
14241,0.876,R,0,286,08,30 00 00 00 00 00 01 00 
14242,1.660,R,0,702,01,05 
14243,1.115,R,0,182,08,C0 00 48 62 32 00 11 01 
14244,8.120,R,0,185,08,C0 00 EA 61 32 00 0F 01 
14245,0.825,R,0,282,08,D4 FF 00 00 00 00 CB 01 
14246,0.560,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
14247,7.232,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
14248,0.260,R,0,187,08,C0 00 52 61 3A 00 07 01 
14249,1.094,R,0,285,08,CE FF 00 00 F4 FF 01 00 
14250,12.000,R,0,284,08,32 00 00 00 00 00 01 00 
14251,0.248,R,0,186,08,C0 00 E4 5D 30 00 06 01 
14252,0.984,R,0,188,08,C0 00 82 5D 34 00 12 01 
14253,8.111,R,0,281,08,30 00 00 00 00 00 CA 01 
14254,2.654,R,0,184,08,C0 00 BD 61 42 00 00 01 
14255,0.880,R,0,287,08,2F 00 00 00 00 00 C8 01 
14256,1.738,R,0,283,08,D0 FF 00 00 FD FF 01 00 
14257,1.226,R,0,750,01,05 
14258,0.462,R,0,288,08,D7 FF 00 00 00 00 C8 01 
14259,0.784,R,0,286,08,30 00 00 00 00 00 01 00 
14260,1.674,R,0,182,08,C0 00 48 62 30 00 11 01 
14261,9.254,R,0,185,08,C0 00 EB 61 32 00 0F 01 
14262,0.685,R,0,282,08,D4 FF 00 00 00 00 CB 01 
14263,0.724,R,0,181,08,C0 00 8B 5D 30 00 0C 01 
14264,7.290,R,0,183,08,C0 00 1A 5E 30 00 0F 01 
14265,0.254,R,0,187,08,C0 00 52 61 3B 00 07 01 
14266,1.022,R,0,285,08,CE FF 00 00 F4 FF 01 00 
14267,12.105,R,0,284,08,32 00 00 00 00 00 01 00 
14268,0.792,R,0,186,08,C0 00 E3 5D 30 00 06 01 
14269,0.270,R,0,188,08,C0 00 82 5D 36 00 12 01 
14270,8.194,R,0,281,08,30 00 00 00 00 00 CA 01 
14271,2.736,R,0,184,08,C0 00 C0 61 42 00 00 01 
14272,0.854,R,0,287,08,2F 00 00 00 00 00 C8 01 
14273,1.742,R,0,283,08,D0 FF 00 00 FD FF 01 00 
14274,1.416,R,0,288,08,D7 FF 00 00 00 00 C8 01 
14275,0.696,R,0,286,08,30 00 00 00 00 00 01 00 
14276,2.642,R,0,182,08,C0 00 48 62 32 00 11 01 
